DATAFLOW,MEASURE,INDEX,SECTOR,INDUSTRY,TSEST,REGION,FREQUENCY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,BASE_PERIOD,OBS_STATUS,OBS_COMMENT
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2007-Q4,4.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2008-Q1,4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2008-Q2,3.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2008-Q3,4.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2008-Q4,4.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2009-Q1,4.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2009-Q2,4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2009-Q3,3.6,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2009-Q4,2.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2010-Q1,2.6,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2010-Q2,2.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2010-Q3,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2010-Q4,4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2011-Q1,3.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2011-Q2,3.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2011-Q3,3.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2011-Q4,3.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2012-Q1,3.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2012-Q2,4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2012-Q3,3.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2012-Q4,3.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2013-Q1,3.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2013-Q2,2.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2013-Q3,2.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2013-Q4,2.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2014-Q1,2.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2014-Q2,2.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2014-Q3,2.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2014-Q4,2.6,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2015-Q1,2.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2015-Q2,2.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2015-Q3,1.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2015-Q4,1.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2016-Q1,1.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2016-Q2,1.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2016-Q3,1.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2016-Q4,1.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2017-Q1,1.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2017-Q2,1.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2017-Q3,2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2017-Q4,1.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2018-Q1,1.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2018-Q2,2.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2018-Q3,2.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2018-Q4,2.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2019-Q1,2.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,3,Q,2019-Q2,2.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,1997-Q3,,PCT,,u,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,1997-Q4,,PCT,,u,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,1998-Q1,,PCT,,u,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,1998-Q2,,PCT,,u,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,1998-Q3,2.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,1998-Q4,2.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,1999-Q1,2.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,1999-Q2,2.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,1999-Q3,2.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,1999-Q4,2.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2000-Q1,2.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2000-Q2,2.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2000-Q3,2.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2000-Q4,3.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2001-Q1,3.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2001-Q2,2.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2001-Q3,2.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2001-Q4,2.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2002-Q1,2.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2002-Q2,3.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2002-Q3,3.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2002-Q4,2.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2003-Q1,3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2003-Q2,3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2003-Q3,2.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2003-Q4,2.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2004-Q1,2.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2004-Q2,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2004-Q3,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2004-Q4,3.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2005-Q1,4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2005-Q2,4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2005-Q3,4.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2005-Q4,4.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2006-Q1,3.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2006-Q2,3.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2006-Q3,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2006-Q4,3.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2007-Q1,3.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2007-Q2,4.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2007-Q3,5.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2007-Q4,5.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2008-Q1,5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2008-Q2,4.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2008-Q3,4.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2008-Q4,5.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2009-Q1,4.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2009-Q2,3.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2009-Q3,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2009-Q4,2.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2010-Q1,2.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2010-Q2,2.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2010-Q3,3.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2010-Q4,4.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2011-Q1,4.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2011-Q2,4.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2011-Q3,4.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2011-Q4,4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2012-Q1,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2012-Q2,3.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2012-Q3,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2012-Q4,2.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2013-Q1,3.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2013-Q2,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2013-Q3,2.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2013-Q4,2.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2014-Q1,2.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2014-Q2,2.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2014-Q3,2.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2014-Q4,2.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2015-Q1,2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2015-Q2,2.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2015-Q3,2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2015-Q4,1.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2016-Q1,1.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2016-Q2,1.6,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2016-Q3,1.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2016-Q4,1.6,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2017-Q1,1.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2017-Q2,1.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2017-Q3,1.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2017-Q4,1.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2018-Q1,1.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2018-Q2,1.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2018-Q3,1.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2018-Q4,1.6,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2019-Q1,1.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,10,7,Q,2019-Q2,1.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,1997-Q3,,PCT,,u,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,1997-Q4,,PCT,,u,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,1998-Q1,,PCT,,u,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,1998-Q2,,PCT,,u,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,1998-Q3,3.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,1998-Q4,2.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,1999-Q1,2.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,1999-Q2,2.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,1999-Q3,2.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,1999-Q4,2.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2000-Q1,2.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2000-Q2,2.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2000-Q3,3.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2000-Q4,3.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2001-Q1,3.6,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2001-Q2,3.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2001-Q3,3.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2001-Q4,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2002-Q1,3.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2002-Q2,3.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2002-Q3,3.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2002-Q4,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2003-Q1,3.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2003-Q2,3.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2003-Q3,3.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2003-Q4,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2004-Q1,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2004-Q2,3.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2004-Q3,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2004-Q4,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2005-Q1,3.6,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2005-Q2,3.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2005-Q3,3.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2005-Q4,4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2006-Q1,4.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2006-Q2,4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2006-Q3,4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2006-Q4,4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2007-Q1,3.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2007-Q2,3.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2007-Q3,4.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2007-Q4,4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2008-Q1,4.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2008-Q2,4.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2008-Q3,4.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2008-Q4,4.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2009-Q1,4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2009-Q2,3.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2009-Q3,2.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2009-Q4,2.6,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2010-Q1,2.6,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2010-Q2,2.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2010-Q3,3.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2010-Q4,3.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2011-Q1,4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2011-Q2,3.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2011-Q3,3.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2011-Q4,3.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2012-Q1,3.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2012-Q2,3.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2012-Q3,3.7,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2012-Q4,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2013-Q1,3.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2013-Q2,3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2013-Q3,2.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2013-Q4,2.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2014-Q1,2.6,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2014-Q2,2.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2014-Q3,2.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2014-Q4,2.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2015-Q1,2.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2015-Q2,2.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2015-Q3,2.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2015-Q4,2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2016-Q1,2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2016-Q2,2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2016-Q3,1.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2016-Q4,1.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2017-Q1,1.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2017-Q2,1.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2017-Q3,1.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2017-Q4,1.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2018-Q1,1.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2018-Q2,2.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2018-Q3,2.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2018-Q4,2.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2019-Q1,2.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,TOT,20,AUS,Q,2019-Q2,2.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,1997-Q3,,PCT,,u,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,1997-Q4,,PCT,,u,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,1998-Q1,,PCT,,u,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,1998-Q2,,PCT,,u,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,1998-Q3,3.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,1998-Q4,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,1999-Q1,2.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,1999-Q2,2.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,1999-Q3,2.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,1999-Q4,2.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2000-Q1,3.1,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2000-Q2,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2000-Q3,4.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2000-Q4,4.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2001-Q1,3.9,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2001-Q2,4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2001-Q3,3.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2001-Q4,3.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2002-Q1,3.5,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2002-Q2,2.8,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2002-Q3,3.6,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2002-Q4,3.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2003-Q1,3.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2003-Q2,3.4,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2003-Q3,3.3,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2003-Q4,3.2,PCT,,,
PT:DF_WPI(1.0.0),3,THRPEB,1,E,10,AUS,Q,2004-Q1,3.4,PCT,,,
